,words,tags
13144,"['name', 'nurse', 'clinic', 'irregular', 'bleeding', 'common', 'breastfeeding', 'family', 'planning', 'methods', 'it', 'mean', 'something', 'wrong', 'do', 'concerns', 'bleeding', 'using', 'family', 'planning']",[13144]
13145,"['name', 'nurse', 'clinic', 'babies', 'normally', 'poo', 'per', 'day', 'go', 'often', 'if', 'baby', 'going', 'less', 'three', 'times', 'per', 'week', 'fussy', 'may', 'need', 'help', 'are', 'concerns']",[13145]
13146,"['name', 'nurse', 'clinic', 'sometimes', 'new', 'mothers', 'feel', 'sad', 'anxious', 'worried', 'time', 'this', 'happens', 'many', 'women', 'cause', 'crying', 'difficulty', 'sleeping', 'are', 'problems']",[13146]
13147,"['name', 'nurse', 'clinic', 'family', 'planning', 'methods', 'work', 'differently', 'different', 'women', 'what', 'methods', 'used', 'past', 'did', 'like', 'methods', 'do', 'plan', 'use']",[13147]
13148,"['name', 'nurse', 'clinic', 'your', 'baby', 'may', 'trying', 'hold', 'head', 'spend', 'minutes', 'day', 'playing', 'lay', 'stomach', 'this', 'help', 'develop', 'muscles', 'need', 'start', 'crawling', 'work', '15', 'minutes', 'day', 'do', 'questions', 'baby', ""'s"", 'development']",[13148]
13149,"['name', 'nurse', 'clinic', 'if', 'baby', 'frequent', 'spitting', 'vomiting', 'makes', 'gagging', 'noises', 'seems', 'uncomfortable', 'may', 'reflux', 'smaller', 'frequent', 'feedings', 'keeping', 'baby', 'upright', 'feeding', 'help', 'is', 'baby', 'isseus', 'feeding']",[13149]
13150,"['name', 'nurse', 'clinic', 'this', 'week', 'messages', 'stopping', 'please', 'come', 'final', 'visit', 'us', 'baby', '14', 'weeks', 'old', 'let', 'us', 'know', 'difficulty', 'coming', 'we', 'would', 'like', 'know', 'experience', 'us', 'service', 'helpful', 'we', 'look', 'forward', 'seeing']",[13150]
13151,"['name', 'nurse', 'clinic', 'thank', 'joining', 'us', 'mobile', 'wach', 'neo', 'the', 'messages', 'stop', 'soon', 'though', 'still', 'ask', 'questions', 'has', 'helpful', 'baby']",[13151]
13152,"['name', 'nurse', 'clinic', 'thank', 'joining', 'us', 'mobile', 'wach', 'neo', 'this', 'last', 'message', 'us', 'please', 'sure', 'come', 'see', 'us', 'last', 'program', 'visit', 'when', 'next', 'visit', 'please', 'let', 'us', 'know', 'schedule', 'come', 'see', 'us']",[13152]
13153,"['welcome', 'mobile', 'wach', 'neo', 'good', 'job', 'coming', 'visit', 'you', 'receive', 'weekly', 'sms', 'help', 'support', 'pregnancy', 'first', 'months', 'baby', ""'s"", 'life', 'please', 'sms', 'tell', 'us', 'questions', 'concerns', 'just', 'reminder', 'nurse', 'able', 'respond', 'nights', 'weekends']",[13153]
13154,"['name', 'nurse', 'clinic', 'it', 'safest', 'women', 'deliver', 'health', 'facility', 'health', 'workers', 'skills', 'equipment', 'needed', 'help', 'ensure', 'safe', 'delivery', 'healthy', 'baby', 'where', 'plan', 'deliver']",[13154]
13155,"['name', 'nurse', 'clinic', 'sometimes', 'problems', 'arise', 'labour', 'delivery', 'like', 'bleeding', 'fits', 'require', 'skilled', 'health', 'workers', 'medications', 'equipment', 'treat', 'without', 'treatment', 'mother', 'baby', 'could', 'die', 'therefore', 'safest', 'deliver', 'facility', 'manage', 'problems', 'how', 'arrive', 'facility']",[13155]
13156,"['name', 'nurse', 'clinic', 'regular', 'strong', 'stomach', 'pains', 'sign', 'labour', 'if', 'feel', 'strong', 'tightening', 'regularly', 'pains', 'leaking', 'fluid', 'bleeding', 'go', 'facility', 'do', 'feel', 'contractions', 'do', 'concerns']",[13156]
13157,"['name', 'nurse', 'clinic', 'have', 'baby', 'please', 'let', 'us', 'know', 'problems', 'where', 'delivering', 'baby']",[13157]
13158,"['name', 'nurse', 'clinic', 'have', 'baby', 'we', 'please', 'let', 'us', 'know', 'soon', 'deliver', 'assist', 'baby', 'arrives']",[13158]
13159,"['name', 'nurse', 'clinic', 'you', 'starting', 'labour', 'soon', 'make', 'sure', 'bring', 'cotton', 'wool', 'clothes', 'baby', 'medications', 'need', 'hospital', 'do', 'questions', 'bring']",[13159]
13160,"['name', 'nurse', 'clinic', 'have', 'baby', 'we', 'please', 'let', 'us', 'know', 'soon', 'deliver', 'assist', 'baby', 'arrives']",[13160]
13161,"['name', 'nurse', 'clinic', 'breastfeeding', 'baby', 'immediately', 'birth', 'helps', 'milk', 'come', 'the', 'first', 'yellow', 'sticky', 'milk', 'many', 'vitamins', 'protects', 'baby', 'illness', 'milk', 'water', 'baby', 'needs', 'avoid', 'liquids', 'are', 'planning', 'breastfeed']",[13161]
13162,"['name', 'nurse', 'clinic', 'have', 'baby', 'we', 'please', 'let', 'us', 'know', 'soon', 'deliver', 'assist', 'baby', 'arrives']",[13162]
13163,"['name', 'nurse', 'clinic', 'congratulations', 'new', 'baby', 'we', 'happy', 'please', 'let', 'us', 'know', 'ask', 'us', 'questions', 'how', 'baby', 'how']",[13163]
13164,"['name', 'nurse', 'clinic', 'breastfeeding', 'baby', 'right', 'birth', 'helps', 'milk', 'come', 'the', 'first', 'yellow', 'sticky', 'milk', 'many', 'vitamins', 'cleans', 'stomach', 'milk', 'water', 'baby', 'needs', 'avoid', 'liquids', 'is', 'baby', 'breastfeeding', 'how', 'often', 'are', 'challenges']",[13164]
13165,"['name', 'nurse', 'clinic', 'newborns', 'need', 'kept', 'warm', 'dry', 'baby', 'right', 'birth', 'keep', 'baby', 'skin-to-skin', 'please', 'avoid', 'baths', 'first', 'days', 'when', 'baby', 'gets', 'sick', 'hot', 'cold', 'does', 'baby', 'seem', 'hot', 'cold', 'do', 'thermometer']",[13165]
13166,"['name', 'nurse', 'clinic', 'look', 'babies', 'hands', 'feet', 'check', 'yellow', 'if', 'worried', 'baby', ""'s"", 'color', 'please', 'let', 'us', 'know', 'bring', 'baby', 'facility', 'have', 'noticed', 'signs', 'jaundice', 'are', 'baby', ""'s"", 'hands', 'feet', 'yellow']",[13166]
13167,"['name', 'nurse', 'clinic', 'we', 'checking', 'see', 'how', 'bleeding', 'do', 'pain', 'lower', 'abdomen', 'any', 'fevers', 'please', 'let', 'us', 'know', 'feel', 'unwell']",[13167]
13168,"['name', 'nurse', 'clinic', 'babies', 'sleep', 'time', 'when', 'baby', 'awake', 'move', 'arms', 'legs', 'turn', 'head', 'if', 'baby', ""n't"", 'move', 'awake', 'try', 'stimulating', 'baby', 'tapping', 'foot', 'if', 'baby', 'moves', 'stops', 'danger', 'sign', 'or', 'baby', ""n't"", 'move', 'danger', 'sign', 'baby', 'well', 'is', 'baby', 'moving', 'awake']",[13168]
13169,"['name', 'nurse', 'clinic', 'how', 'breastfeeding', 'going', 'baby', 'do', 'know', 'baby', ""'s"", 'weight', 'birth']",[13169]
13170,"['name', 'nurse', 'clinic', 'one', 'places', 'baby', 'get', 'infection', 'skin', 'pus', 'redness', 'signs', 'infection', 'is', 'pus', 'coming', 'umbilical', 'cord', 'does', 'cord', 'bad', 'smell', 'are', 'skin', 'rashes']",[13170]
13171,"['name', 'nurse', 'clinic', 'you', 'take', 'baby', 'health', 'facility', 'baby', 'stops', 'breastfeeding', 'well', 'abnormal', 'movement', 'jerking', 'stiffening', 'fast', 'breathing', 'becomes', 'less', 'active', 'does', 'baby', 'problems', 'please', 'let', 'us', 'know', 'baby', 'problems']",[13171]
13172,"['name', 'nurse', 'clinic', 'you', 'come', 'facility', 'heavy', 'bleeding', 'severe', 'pain', 'fevers', 'fits', 'bad', 'headache', 'have', 'problems']",[13172]
13173,"['name', 'nurse', 'clinic', 'you', 'prevent', 'infections', 'washing', 'hands', 'keeping', 'cord', 'clean', 'are', 'challenges', 'baby']",[13173]
13174,"['name', 'nurse', 'clinic', 'how', 'feeling', 'breast', 'milk', 'best', 'food', 'baby', 'provides', 'food', 'fluid', 'baby', 'needs', 'it', 'protects', 'infant', 'infections', 'a', 'baby', 'breastfed', 'least', '8', 'times', 'day', 'first', 'month', 'how', 'breastfeeding', 'going', 'baby']",[13174]
13175,"['name', 'nurse', 'clinic', 'babies', 'often', 'breath', 'faster', 'older', 'children', 'fast', 'sign', 'infection', 'the', 'baby', 'breath', 'less', '60', 'times', 'per', 'minute', 'if', 'worried', 'baby', ""'s"", 'breathing', 'try', 'count', 'number', 'breaths', 'one', 'minute', 'have', 'noticed', 'problems', 'baby', ""'s"", 'breathing']",[13175]
13176,"['name', 'nurse', 'clinic', 'babies', 'sleep', 'time', 'when', 'baby', 'awake', 'move', 'arms', 'legs', 'turn', 'head', 'if', 'baby', ""n't"", 'move', 'awake', 'try', 'stimulating', 'baby', 'tapping', 'foot', 'if', 'baby', 'moves', 'stops', 'danger', 'sign', 'baby', 'well', 'or', 'baby', ""n't"", 'move', 'danger', 'sign', 'is', 'baby', 'moving', 'awake']",[13176]
13177,"['name', 'nurse', 'clinic', 'how', 'baby', 'have', 'noted', 'convulsions', 'fits', 'baby']",[13177]
13178,"['name', 'nurse', 'clinic', 'the', 'umbilical', 'cord', 'stump', 'dry', 'fall', '1-3', 'weeks', 'there', 'may', 'little', 'bleeding', 'if', 'area', 'painful', 'red', 'smelly', 'discharge', 'please', 'come', 'clinic', 'is', 'area', 'healing', 'well']",[13178]
13179,"['name', 'nurse', 'clinic', 'enjoy', 'getting', 'know', 'baby', 'talk', 'learn', 'signals', 'sleepy', 'hungry', 'some', 'babies', 'hungry', 'cry', 'others', 'suck', 'hands', 'smack', 'lips', 'turn', 'head', 'look', 'breast', 'bottle', 'have', 'noticed', 'pattern', 'baby']",[13179]
13180,"['name', 'nurse', 'clinic', 'by', 'two', 'weeks', 'old', 'typical', 'newborn', 'may', 'cry', '2', 'hours', 'day', 'make', 'sure', 'baby', 'hungry', 'tired', 'soiled', 'diaper', 'pay', 'attention', 'soothes', 'baby', 'like', 'singing', 'rocking', 'swaddling', 'sucking', 'does', 'baby', 'cry', '30', 'minutes', 'time', 'are', 'problems']",[13180]
13181,"['name', 'nurse', 'clinic', 'how', 'baby', 'your', 'baby', '3', 'weeks', 'old', 'have', 'clinic', '2', 'week', 'check']",[13181]
13182,"['name', 'nurse', 'clinic', 'babies', 'often', 'breath', 'fast', 'problem', 'grunting', 'nose', 'flares', 'wheezing', 'you', 'come', 'clinic', 'notice', 'is', 'baby', 'issues', 'breathing', 'feeding']",[13182]
13183,"['name', 'nurse', 'clinic', 'newborns', 'sleep', 'lot', 'wo', ""n't"", 'stay', 'asleep', '2-4', 'hours', 'time', 'you', 'may', 'still', 'several', 'times', 'night', 'change', 'feed', 'comfort', 'baby', 'take', 'naps', 'baby', 'try', 'interact', 'baby', 'day', 'keep', 'things', 'dark', 'quiet', 'night', 'how', 'baby', 'sleeping']",[13183]
13184,"['name', 'nurse', 'clinic', 'how', 'feeling', 'it', 'normal', 'still', 'feel', 'tired', 'pain', 'delivery']",[13184]
13185,"['name', 'nurse', 'clinic', 'over', 'next', 'weeks', 'send', 'messages', 'help', 'make', 'family', 'planning', 'decisions', 'planning', 'family', 'spacing', 'pregnancy', 'good', 'health', 'are', 'planning', 'another', 'pregnancy', 'future']",[13185]
13186,"['name', 'nurse', 'clinic', 'the', 'implant', 'family', 'planning', 'it', 'placed', 'arm', 'effective', '3', 'years', 'the', 'implant', 'removed', 'time', 'ask', 'implant', 'family', 'planning', 'visit', 'do', 'questions', 'implant']",[13186]
13187,"['name', 'nurse', 'clinic', 'the', 'iucd', 'coil', 'effective', 'family', 'planning', 'easy', 'put', 'safe', 'years', 'iucd', 'coil', 'removed', 'time', 'ask', 'coil', 'family', 'planning', 'visit', 'do', 'know', 'anyone', 'coil']",[13187]
13188,"['name', 'nurse', 'clinic', 'your', 'baby', 'two', 'soft', 'places', 'head', 'fontanelles', 'skull', 'bones', ""n't"", 'yet', 'fused', 'together', 'this', 'nature', ""'s"", 'way', 'allowing', 'head', 'pass', 'birth', 'canal', 'if', 'fontanelle', 'becomes', 'sunken', 'sign', 'dehydration', 'they', 'may', 'also', 'bulge', 'slightly', 'baby', 'crying', 'return', 'normal', 'stop', '–', 'see', 'doctor', 'nurse', 'have', 'noticed']",[13188]
13189,"['name', 'nurse', 'clinic', 'your', 'baby', 'due', 'polio', 'dpt', 'pneumococcal', 'vaccines', 'has', 'baby', 'received', '6', 'week', 'vaccines', 'clinic']",[13189]
13190,"['name', 'nurse', 'clinic', 'babies', 'age', 'may', 'smiling', 'even', 'reaching', 'things', 'try', 'putting', 'rattle', 'toy', 'grasp', 'see', 'happens', 'is', 'baby', 'reaching', 'things', 'do', 'concerns']",[13190]
13191,"['name', 'nurse', 'clinic', 'have', 'used', 'injection', 'family', 'planning', 'it', 'effective', 'works', 'well', 'many', 'women', 'safe', 'breastfeeding', 'some', 'women', 'experience', 'irregular', 'bleeding', 'less', 'frequent', 'frequent', 'periods', 'if', 'want', 'regular', 'predicatable', 'periods', 'may', 'best', 'method']",[13191]
13192,"['name', 'nurse', 'clinic', 'it', 'best', 'space', 'children', 'think', 'family', 'planning', 'go', 'clinic', 'there', 'many', 'options', 'choice', 'please', 'talk', 'nurse', 'family', 'planning', 'next', 'visit', 'can', 'help', 'advice']",[13192]
13193,"['name', 'nurse', 'clinic', 'until', 'baby', 'reaches', '3', 'months', 'always', 'bring', 'baby', 'clinic', 'hospital', 'fever', 'appretite', 'seem', 'fatigued', 'try', 'give', 'baby', 'medication', 'without', 'talking', 'nurse', 'have', 'noticed', 'anything', 'concerning', 'week']",[13193]
13194,"['name', 'nurse', 'clinic', 'when', 'start', 'family', 'planning', 'method', 'sometimes', 'side', 'effects', 'body', 'may', 'take', 'time', 'adjust', 'usually', 'subside', 'within', 'weeks', 'before', 'stop', 'change', 'methods', 'sure', 'talk', 'nurses', 'have', 'chosen', 'method', 'are', 'side', 'effects']",[13194]
13195,"['name', 'nurse', 'clinic', 'crying', 'distressing', 'parents', 'if', 'baby', 'cries', 'long', 'time', 'especially', 'late', 'afternoon', 'evening', 'may', 'colic', 'try', 'lying', 'baby', 'across', 'lap', 'tummy', 'rub', 'back', 'rocking', 'face', 'across', 'arm', 'let', 'us', 'know', 'exeprience', 'need', 'advice']",[13195]
13196,"['name', 'nurse', 'clinic', 'irregular', 'bleeding', 'common', 'breastfeeding', 'family', 'planning', 'methods', 'it', 'mean', 'something', 'wrong', 'do', 'concerns', 'bleeding', 'using', 'family', 'planning']",[13196]
13197,"['name', 'nurse', 'clinic', 'babies', 'normally', 'poo', 'per', 'day', 'go', 'often', 'if', 'baby', 'going', 'less', 'three', 'times', 'per', 'week', 'fussy', 'may', 'need', 'help', 'are', 'concerns']",[13197]
13198,"['name', 'nurse', 'clinic', 'sometimes', 'new', 'mothers', 'feel', 'sad', 'anxious', 'worried', 'time', 'this', 'happens', 'many', 'women', 'cause', 'crying', 'difficulty', 'sleeping', 'are', 'problems']",[13198]
13199,"['name', 'nurse', 'clinic', 'family', 'planning', 'methods', 'work', 'differently', 'different', 'women', 'what', 'methods', 'used', 'past', 'did', 'like', 'methods', 'do', 'plan', 'use']",[13199]
13200,"['name', 'nurse', 'clinic', 'your', 'baby', 'may', 'trying', 'hold', 'head', 'spend', 'minutes', 'day', 'playing', 'lay', 'stomach', 'this', 'help', 'develop', 'muscles', 'need', 'start', 'crawling', 'work', '15', 'minutes', 'day', 'do', 'questions', 'baby', ""'s"", 'development']",[13200]
13201,"['name', 'nurse', 'clinic', 'if', 'baby', 'frequent', 'spitting', 'vomiting', 'makes', 'gagging', 'noises', 'seems', 'uncomfortable', 'may', 'reflux', 'smaller', 'frequent', 'feedings', 'keeping', 'baby', 'upright', 'feeding', 'help', 'is', 'baby', 'isseus', 'feeding']",[13201]
13202,"['name', 'nurse', 'clinic', 'this', 'week', 'messages', 'stopping', 'please', 'come', 'final', 'visit', 'us', 'baby', '14', 'weeks', 'old', 'let', 'us', 'know', 'difficulty', 'coming', 'we', 'would', 'like', 'know', 'experience', 'us', 'service', 'helpful', 'we', 'look', 'forward', 'seeing']",[13202]
13203,"['name', 'nurse', 'clinic', 'thank', 'joining', 'us', 'mobile', 'wach', 'neo', 'the', 'messages', 'stop', 'soon', 'though', 'still', 'ask', 'questions', 'has', 'helpful', 'baby']",[13203]
13204,"['name', 'nurse', 'clinic', 'thank', 'joining', 'us', 'mobile', 'wach', 'neo', 'this', 'last', 'message', 'us', 'please', 'sure', 'come', 'see', 'us', 'last', 'program', 'visit', 'when', 'next', 'visit', 'please', 'let', 'us', 'know', 'schedule', 'come', 'see', 'us']",[13204]
13205,"['welcome', 'mobile', 'wach', 'neo', 'good', 'job', 'coming', 'visit', 'you', 'receive', 'weekly', 'sms', 'help', 'support', 'pregnancy', 'first', 'months', 'baby', ""'s"", 'life', 'please', 'sms', 'tell', 'us', 'questions', 'concerns', 'just', 'reminder', 'nurse', 'able', 'respond', 'nights', 'weekends']",[13205]
13206,"['name', 'nurse', 'clinic', 'bad', 'swelling', 'hands', 'face', 'bad', 'headache', 'signs', 'problem', 'ask', 'family', 'take', 'clinic', 'see', 'have', 'swelling', 'headaches', 'pregnancy', 'are', 'getting', 'worse']",[13206]
13207,"['name', 'nurse', 'clinic', 'breastfeeding', 'baby', 'right', 'birth', 'helps', 'milk', 'come', 'the', 'first', 'yellow', 'sticky', 'milk', 'many', 'vitamins', 'cleans', 'stomach', 'milk', 'water', 'baby', 'needs', 'avoid', 'liquids', 'are', 'planning', 'breastfeed']",[13207]
13208,"['name', 'nurse', 'clinic', 'make', 'sure', 'come', 'antenatal', 'care', 'even', 'end', 'pregnancy', 'we', 'check', 'problems', 'help', 'prepare', 'birth', 'plan', 'do', 'questions', 'concerns', 'are', 'feeling', 'baby', 'move', 'often']",[13208]
13209,"['name', 'nurse', 'clinic', 'it', 'safest', 'women', 'deliver', 'health', 'facility', 'health', 'workers', 'skills', 'equipment', 'needed', 'help', 'ensure', 'safe', 'delivery', 'healthy', 'baby', 'where', 'plan', 'deliver']",[13209]
13210,"['name', 'nurse', 'clinic', 'sometimes', 'problems', 'arise', 'labour', 'delivery', 'like', 'bleeding', 'fits', 'require', 'skilled', 'health', 'workers', 'medications', 'equipment', 'treat', 'without', 'treatment', 'mother', 'baby', 'could', 'die', 'therefore', 'safest', 'deliver', 'facility', 'manage', 'problems', 'how', 'arrive', 'facility']",[13210]
13211,"['name', 'nurse', 'clinic', 'regular', 'strong', 'stomach', 'pains', 'sign', 'labour', 'if', 'feel', 'strong', 'tightening', 'regularly', 'pains', 'leaking', 'fluid', 'bleeding', 'go', 'facility', 'do', 'feel', 'contractions', 'do', 'concerns']",[13211]
13212,"['name', 'nurse', 'clinic', 'have', 'baby', 'please', 'let', 'us', 'know', 'problems', 'where', 'delivering', 'baby']",[13212]
13213,"['name', 'nurse', 'clinic', 'have', 'baby', 'we', 'please', 'let', 'us', 'know', 'soon', 'deliver', 'assist', 'baby', 'arrives']",[13213]
13214,"['name', 'nurse', 'clinic', 'you', 'starting', 'labour', 'soon', 'make', 'sure', 'bring', 'cotton', 'wool', 'clothes', 'baby', 'medications', 'need', 'hospital', 'do', 'questions', 'bring']",[13214]
13215,"['name', 'nurse', 'clinic', 'have', 'baby', 'we', 'please', 'let', 'us', 'know', 'soon', 'deliver', 'assist', 'baby', 'arrives']",[13215]
13216,"['name', 'nurse', 'clinic', 'breastfeeding', 'baby', 'immediately', 'birth', 'helps', 'milk', 'come', 'the', 'first', 'yellow', 'sticky', 'milk', 'many', 'vitamins', 'protects', 'baby', 'illness', 'milk', 'water', 'baby', 'needs', 'avoid', 'liquids', 'are', 'planning', 'breastfeed']",[13216]
13217,"['name', 'nurse', 'clinic', 'have', 'baby', 'we', 'please', 'let', 'us', 'know', 'soon', 'deliver', 'assist', 'baby', 'arrives']",[13217]
13218,"['name', 'nurse', 'clinic', 'bad', 'swelling', 'hands', 'face', 'bad', 'headache', 'signs', 'problem', 'ask', 'family', 'take', 'clinic', 'see', 'have', 'swelling', 'headaches', 'pregnancy', 'are', 'getting', 'worse']",[13218]
13219,['nan'],[13219]
13220,['nan'],[13220]
13221,['nan'],[13221]
13222,['nan'],[13222]
13223,['nan'],[13223]
13224,['nan'],[13224]
13225,['nan'],[13225]
13226,['nan'],[13226]
13227,['nan'],[13227]
13228,['nan'],[13228]
13229,['nan'],[13229]
13230,['nan'],[13230]
13231,['nan'],[13231]
13232,['nan'],[13232]
13233,['nan'],[13233]
13234,['nan'],[13234]
13235,['nan'],[13235]
13236,['nan'],[13236]
13237,['nan'],[13237]
13238,['nan'],[13238]
13239,['nan'],[13239]
13240,['nan'],[13240]
13241,['nan'],[13241]
13242,['nan'],[13242]
13243,['nan'],[13243]
13244,['nan'],[13244]
13245,"['welcome', 'mobile', 'wach', 'neo', 'good', 'job', 'coming', 'visit', 'you', 'receive', 'weekly', 'sms', 'help', 'support', 'pregnancy', 'first', 'months', 'baby', ""'s"", 'life', 'please', 'sms', 'tell', 'us', 'questions', 'concerns', 'just', 'reminder', 'nurse', 'able', 'respond', 'nights', 'weekends']",[13245]
13246,"['name', 'nurse', 'clinic', 'sometimes', 'problems', 'arise', 'labour', 'delivery', 'like', 'bleeding', 'fits', 'require', 'skilled', 'health', 'workers', 'medications', 'equipment', 'treat', 'without', 'treatment', 'mother', 'baby', 'could', 'die', 'therefore', 'safest', 'deliver', 'facility', 'manage', 'problems', 'how', 'arrive', 'facility']",[13246]
13247,"['name', 'nurse', 'clinic', 'bad', 'swelling', 'hands', 'face', 'bad', 'headache', 'signs', 'problem', 'ask', 'family', 'take', 'clinic', 'see', 'have', 'swelling', 'headaches', 'pregnancy', 'are', 'getting', 'worse']",[13247]
13248,"['name', 'nurse', 'clinic', 'breastfeeding', 'baby', 'right', 'birth', 'helps', 'milk', 'come', 'the', 'first', 'yellow', 'sticky', 'milk', 'many', 'vitamins', 'cleans', 'stomach', 'milk', 'water', 'baby', 'needs', 'avoid', 'liquids', 'are', 'planning', 'breastfeed']",[13248]
13249,"['name', 'nurse', 'clinic', 'make', 'sure', 'come', 'antenatal', 'care', 'even', 'end', 'pregnancy', 'we', 'check', 'problems', 'help', 'prepare', 'birth', 'plan', 'do', 'questions', 'concerns', 'are', 'feeling', 'baby', 'move', 'often']",[13249]
13250,"['name', 'nurse', 'clinic', 'it', 'safest', 'women', 'deliver', 'health', 'facility', 'health', 'workers', 'skills', 'equipment', 'needed', 'help', 'ensure', 'safe', 'delivery', 'healthy', 'baby', 'where', 'plan', 'deliver']",[13250]
13251,"['name', 'nurse', 'clinic', 'sometimes', 'problems', 'arise', 'labour', 'delivery', 'like', 'bleeding', 'fits', 'require', 'skilled', 'health', 'workers', 'medications', 'equipment', 'treat', 'without', 'treatment', 'mother', 'baby', 'could', 'die', 'therefore', 'safest', 'deliver', 'facility', 'manage', 'problems', 'how', 'arrive', 'facility']",[13251]
13252,"['name', 'nurse', 'clinic', 'regular', 'strong', 'stomach', 'pains', 'sign', 'labour', 'if', 'feel', 'strong', 'tightening', 'regularly', 'pains', 'leaking', 'fluid', 'bleeding', 'go', 'facility', 'do', 'feel', 'contractions', 'do', 'concerns']",[13252]
13253,"['name', 'nurse', 'clinic', 'have', 'baby', 'please', 'let', 'us', 'know', 'problems', 'where', 'delivering', 'baby']",[13253]
13254,"['name', 'nurse', 'clinic', 'have', 'baby', 'we', 'please', 'let', 'us', 'know', 'soon', 'deliver', 'assist', 'baby', 'arrives']",[13254]
13255,"['name', 'nurse', 'clinic', 'you', 'starting', 'labour', 'soon', 'make', 'sure', 'bring', 'cotton', 'wool', 'clothes', 'baby', 'medications', 'need', 'hospital', 'do', 'questions', 'bring']",[13255]
13256,"['name', 'nurse', 'clinic', 'have', 'baby', 'we', 'please', 'let', 'us', 'know', 'soon', 'deliver', 'assist', 'baby', 'arrives']",[13256]
13257,"['name', 'nurse', 'clinic', 'breastfeeding', 'baby', 'immediately', 'birth', 'helps', 'milk', 'come', 'the', 'first', 'yellow', 'sticky', 'milk', 'many', 'vitamins', 'protects', 'baby', 'illness', 'milk', 'water', 'baby', 'needs', 'avoid', 'liquids', 'are', 'planning', 'breastfeed']",[13257]
13258,"['name', 'nurse', 'clinic', 'have', 'baby', 'we', 'please', 'let', 'us', 'know', 'soon', 'deliver', 'assist', 'baby', 'arrives']",[13258]
13259,"['name', 'nurse', 'clinic', 'bad', 'swelling', 'hands', 'face', 'bad', 'headache', 'signs', 'problem', 'ask', 'family', 'take', 'clinic', 'see', 'have', 'swelling', 'headaches', 'pregnancy', 'are', 'getting', 'worse']",[13259]
13260,"['welcome', 'mobile', 'wach', 'neo', 'good', 'job', 'coming', 'visit', 'you', 'receive', 'weekly', 'sms', 'help', 'support', 'pregnancy', 'first', 'months', 'baby', ""'s"", 'life', 'please', 'sms', 'tell', 'us', 'questions', 'concerns', 'just', 'reminder', 'nurse', 'able', 'respond', 'nights', 'weekends']",[13260]
13261,"['name', 'nurse', 'clinic', 'sometimes', 'problems', 'arise', 'labour', 'delivery', 'like', 'bleeding', 'fits', 'require', 'skilled', 'health', 'workers', 'medications', 'equipment', 'treat', 'without', 'treatment', 'mother', 'baby', 'could', 'die', 'therefore', 'safest', 'deliver', 'facility', 'manage', 'problems', 'how', 'arrive', 'facility']",[13261]
13262,"['name', 'nurse', 'clinic', 'bad', 'swelling', 'hands', 'face', 'bad', 'headache', 'signs', 'problem', 'ask', 'family', 'take', 'clinic', 'see', 'have', 'swelling', 'headaches', 'pregnancy', 'are', 'getting', 'worse']",[13262]
13263,"['name', 'nurse', 'clinic', 'breastfeeding', 'baby', 'right', 'birth', 'helps', 'milk', 'come', 'the', 'first', 'yellow', 'sticky', 'milk', 'many', 'vitamins', 'cleans', 'stomach', 'milk', 'water', 'baby', 'needs', 'avoid', 'liquids', 'are', 'planning', 'breastfeed']",[13263]
13264,"['name', 'nurse', 'clinic', 'make', 'sure', 'come', 'antenatal', 'care', 'even', 'end', 'pregnancy', 'we', 'check', 'problems', 'help', 'prepare', 'birth', 'plan', 'do', 'questions', 'concerns', 'are', 'feeling', 'baby', 'move', 'often']",[13264]
13265,"['name', 'nurse', 'clinic', 'it', 'safest', 'women', 'deliver', 'health', 'facility', 'health', 'workers', 'skills', 'equipment', 'needed', 'help', 'ensure', 'safe', 'delivery', 'healthy', 'baby', 'where', 'plan', 'deliver']",[13265]
13266,"['name', 'nurse', 'clinic', 'sometimes', 'problems', 'arise', 'labour', 'delivery', 'like', 'bleeding', 'fits', 'require', 'skilled', 'health', 'workers', 'medications', 'equipment', 'treat', 'without', 'treatment', 'mother', 'baby', 'could', 'die', 'therefore', 'safest', 'deliver', 'facility', 'manage', 'problems', 'how', 'arrive', 'facility']",[13266]
13267,"['name', 'nurse', 'clinic', 'regular', 'strong', 'stomach', 'pains', 'sign', 'labour', 'if', 'feel', 'strong', 'tightening', 'regularly', 'pains', 'leaking', 'fluid', 'bleeding', 'go', 'facility', 'do', 'feel', 'contractions', 'do', 'concerns']",[13267]
13268,"['name', 'nurse', 'clinic', 'have', 'baby', 'please', 'let', 'us', 'know', 'problems', 'where', 'delivering', 'baby']",[13268]
13269,"['name', 'nurse', 'clinic', 'have', 'baby', 'we', 'please', 'let', 'us', 'know', 'soon', 'deliver', 'assist', 'baby', 'arrives']",[13269]
13270,"['name', 'nurse', 'clinic', 'you', 'starting', 'labour', 'soon', 'make', 'sure', 'bring', 'cotton', 'wool', 'clothes', 'baby', 'medications', 'need', 'hospital', 'do', 'questions', 'bring']",[13270]
13271,"['name', 'nurse', 'clinic', 'have', 'baby', 'we', 'please', 'let', 'us', 'know', 'soon', 'deliver', 'assist', 'baby', 'arrives']",[13271]
